Month,Year,Store,Day,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,FormattedDate,FormattedHolidayFlag,HolidayType,Real_Weekly_Sales
12,2010,37,17,534285.21,0,56.73,2.869,210.1787224,8.476,17-Dec-10,Not Holiday,Non-Holiday,254205.1849
12,2010,36,17,410214.7,0,56.73,2.852,210.1787224,8.476,17-Dec-10,Not Holiday,Non-Holiday,195174.2285
12,2010,13,17,2771646.81,0,35.21,2.842,126.8794839,7.795,17-Dec-10,Not Holiday,Non-Holiday,2184472.008
12,2010,29,17,850538.25,0,30.46,3.139,132.6804516,10.524,17-Dec-10,Not Holiday,Non-Holiday,641042.6252
12,2010,33,17,238875.26,0,61.12,3.125,126.8794839,9.265,17-Dec-10,Not Holiday,Non-Holiday,188269.4133
12,2010,2,17,2609166.75,0,47.55,2.869,211.0645458,8.163,17-Dec-10,Not Holiday,Non-Holiday,1236193.762
12,2010,41,17,1627904.68,0,31.51,2.778,191.0303376,7.508,17-Dec-10,Not Holiday,Non-Holiday,852170.7601
12,2010,17,17,1049372.38,0,25.13,2.842,126.8794839,6.885,17-Dec-10,Not Holiday,Non-Holiday,827062.3018
12,2010,31,17,1714667,0,48.63,2.869,211.0645458,8.163,17-Dec-10,Not Holiday,Non-Holiday,812389.8751
12,2010,39,17,1842172.46,0,55.31,2.869,210.1787224,8.476,17-Dec-10,Not Holiday,Non-Holiday,876479.0455
12,2010,8,17,1220579.55,0,45.03,2.869,214.7510843,6.433,17-Dec-10,Not Holiday,Non-Holiday,568369.4469
12,2010,6,17,2090268.95,0,52.24,2.869,212.918049,7.007,17-Dec-10,Not Holiday,Non-Holiday,981724.64
12,2010,43,17,615761.77,0,56.51,2.869,203.3996521,10.21,17-Dec-10,Not Holiday,Non-Holiday,302734.918
12,2010,27,17,2350098.36,0,31.62,3.301,136.5292811,8.021,17-Dec-10,Not Holiday,Non-Holiday,1721314.535
12,2010,24,17,1663525.77,0,27.99,3.301,132.6804516,8.275,17-Dec-10,Not Holiday,Non-Holiday,1253783.621
12,2010,5,17,367801.19,0,51.61,2.869,211.9580815,6.768,17-Dec-10,Not Holiday,Non-Holiday,173525.4383
12,2010,26,17,1196813.33,0,20.61,3.139,132.6804516,8.149,17-Dec-10,Not Holiday,Non-Holiday,902026.874
12,2010,1,17,1891034.93,0,49.84,2.869,211.4053124,7.838,17-Dec-10,Not Holiday,Non-Holiday,894506.8166
12,2010,14,17,2762861.41,0,30.51,3.14,182.517732,8.724,17-Dec-10,Not Holiday,Non-Holiday,1513749.585
12,2010,9,17,685243.2,0,49.7,2.869,214.9334937,6.56,17-Dec-10,Not Holiday,Non-Holiday,318816.3874
12,2010,35,17,1314987.4,0,31.62,3.14,136.5292811,8.763,17-Dec-10,Not Holiday,Non-Holiday,963154.123
12,2010,10,17,2811646.85,0,59.15,3.125,126.8794839,9.003,17-Dec-10,Not Holiday,Non-Holiday,2215998.019
12,2010,45,17,1123282.85,0,30.51,3.14,182.517732,8.724,17-Dec-10,Not Holiday,Non-Holiday,615437.6551
12,2010,23,17,2238573.48,0,23.05,3.139,132.6804516,5.287,17-Dec-10,Not Holiday,Non-Holiday,1687191.634
12,2010,28,17,1510443.62,0,52.77,3.236,126.8794839,14.313,17-Dec-10,Not Holiday,Non-Holiday,1190455.363
12,2010,42,17,537455.65,0,59.15,3.125,126.8794839,9.003,17-Dec-10,Not Holiday,Non-Holiday,423595.3942
12,2010,30,17,445332.28,0,48.63,2.869,211.0645458,8.163,17-Dec-10,Not Holiday,Non-Holiday,210993.4088
12,2010,7,17,716388.81,0,20.74,2.778,191.0303376,9.137,17-Dec-10,Not Holiday,Non-Holiday,375013.11
12,2010,25,17,1047707.59,0,21.6,3.14,204.6321194,7.484,17-Dec-10,Not Holiday,Non-Holiday,511995.6696
12,2010,16,17,648652.01,0,26.01,2.778,191.0303376,6.986,17-Dec-10,Not Holiday,Non-Holiday,339554.4489
12,2010,38,17,334441.15,0,52.77,3.236,126.8794839,14.313,17-Dec-10,Not Holiday,Non-Holiday,263589.6204
12,2010,19,17,1911967.44,0,26.83,3.301,132.6804516,8.067,17-Dec-10,Not Holiday,Non-Holiday,1441031.755
12,2010,21,17,1147556.83,0,48.63,2.869,211.0645458,8.163,17-Dec-10,Not Holiday,Non-Holiday,543699.4762
12,2010,12,17,1295605.35,0,52.77,3.236,126.8794839,14.313,17-Dec-10,Not Holiday,Non-Holiday,1021130.69
11,2010,2,5,1939061.41,0,57.85,2.689,211.6135053,8.163,5-Nov-10,Not Holiday,Non-Holiday,916322.1446
11,2010,4,5,2013115.79,0,51.6,2.699,126.4912903,7.127,5-Nov-10,Not Holiday,Non-Holiday,1591505.459
11,2010,12,5,929690.71,0,65.49,3.129,126.4912903,14.313,5-Nov-10,Not Holiday,Non-Holiday,734983.9723
11,2010,15,5,612987.64,0,40.29,3.049,132.9245806,8.067,5-Nov-10,Not Holiday,Non-Holiday,461154.4661
11,2010,20,5,2184316.64,0,42.78,2.917,205.160837,7.484,5-Nov-10,Not Holiday,Non-Holiday,1064684.992
11,2010,32,5,1063056.21,0,49.2,2.729,190.9964377,9.137,5-Nov-10,Not Holiday,Non-Holiday,556584.3127
11,2010,30,5,484661.87,0,58.71,2.689,211.6135053,8.163,5-Nov-10,Not Holiday,Non-Holiday,229031.6345
11,2010,3,5,423175.56,0,62.94,2.689,215.2765472,7.564,5-Nov-10,Not Holiday,Non-Holiday,196572.9967
11,2010,21,5,719888.76,0,58.71,2.689,211.6135053,8.163,5-Nov-10,Not Holiday,Non-Holiday,340190.3669
11,2010,43,5,605960.2,0,62.52,2.689,203.8713871,10.21,5-Nov-10,Not Holiday,Non-Holiday,297226.7019
11,2010,28,5,1501663.26,0,65.49,3.129,126.4912903,14.313,5-Nov-10,Not Holiday,Non-Holiday,1187167.319
11,2010,26,5,970224.51,0,30.51,2.938,132.9245806,8.149,5-Nov-10,Not Holiday,Non-Holiday,729906.0156
11,2010,14,5,2078417.47,0,45.65,2.917,182.9463648,8.724,5-Nov-10,Not Holiday,Non-Holiday,1136080.223
11,2010,23,5,1203119.96,0,36.6,2.938,132.9245806,5.287,5-Nov-10,Not Holiday,Non-Holiday,905114.7309
11,2010,37,5,539683.42,0,62.72,2.689,210.7202444,8.476,5-Nov-10,Not Holiday,Non-Holiday,256113.7026
11,2010,9,5,517869.97,0,58.69,2.689,215.5065452,6.56,5-Nov-10,Not Holiday,Non-Holiday,240303.5924
11,2010,38,5,380870.09,0,65.49,3.129,126.4912903,14.313,5-Nov-10,Not Holiday,Non-Holiday,301103.8065
11,2010,25,5,696314.53,0,38.8,2.917,205.160837,7.484,5-Nov-10,Not Holiday,Non-Holiday,339399.3416
11,2010,44,5,270516.84,0,49.96,2.831,126.4912903,7.61,5-Nov-10,Not Holiday,Non-Holiday,213862.029
11,2010,5,5,325310.3,0,58.88,2.689,212.5126051,6.768,5-Nov-10,Not Holiday,Non-Holiday,153078.1197
11,2010,7,5,480512.44,0,49.44,2.729,190.9964377,9.137,5-Nov-10,Not Holiday,Non-Holiday,251581.8859
11,2010,40,5,968270.66,0,36.45,2.938,132.9245806,5.287,5-Nov-10,Not Holiday,Non-Holiday,728436.1219
11,2010,33,5,246124.61,0,74.23,3.009,126.4912903,9.265,5-Nov-10,Not Holiday,Non-Holiday,194578.3061
11,2010,10,5,1832211.96,0,71.04,3.009,126.4912903,9.003,5-Nov-10,Not Holiday,Non-Holiday,1448488.632
11,2010,22,5,1006888.16,0,44.34,2.938,136.7862258,8.572,5-Nov-10,Not Holiday,Non-Holiday,736103.474
11,2010,17,5,818434.49,0,42.54,2.831,126.4912903,6.885,5-Nov-10,Not Holiday,Non-Holiday,647028.3354
11,2010,16,5,446905.02,0,39.94,2.729,190.9964377,6.986,5-Nov-10,Not Holiday,Non-Holiday,233986.0499
11,2010,42,5,565390.4,0,71.04,3.009,126.4912903,9.003,5-Nov-10,Not Holiday,Non-Holiday,446979.708
11,2010,24,5,1285358.01,0,42.2,3.049,132.9245806,8.275,5-Nov-10,Not Holiday,Non-Holiday,966982.9344
11,2010,29,5,521002.97,0,44.34,2.938,132.9245806,10.524,5-Nov-10,Not Holiday,Non-Holiday,391953.819
11,2010,41,5,1163878.49,0,46.74,2.729,190.9964377,7.508,5-Nov-10,Not Holiday,Non-Holiday,609371.8312
11,2010,45,5,764014.06,0,45.65,2.917,182.9463648,8.724,5-Nov-10,Not Holiday,Non-Holiday,417616.4204
11,2010,18,5,1089530.94,0,42.05,2.938,132.9245806,9.331,5-Nov-10,Not Holiday,Non-Holiday,819660.995
11,2010,6,5,1505442.15,0,59.9,2.689,213.4785503,7.007,5-Nov-10,Not Holiday,Non-Holiday,705195.9777
11,2010,11,5,1332759.13,0,64.41,2.689,215.2765472,7.564,5-Nov-10,Not Holiday,Non-Holiday,619091.6509
11,2010,1,5,1551659.28,0,58.74,2.689,211.9563939,7.838,5-Nov-10,Not Holiday,Non-Holiday,732065.3326
11,2010,36,5,405860.37,0,62.72,2.655,210.7202444,8.476,5-Nov-10,Not Holiday,Non-Holiday,192606.2544
11,2010,31,5,1324455.72,0,58.71,2.689,211.6135053,8.163,5-Nov-10,Not Holiday,Non-Holiday,625884.3064
11,2010,13,5,1854967.66,0,49.96,2.831,126.4912903,7.795,5-Nov-10,Not Holiday,Non-Holiday,1466478.566
11,2010,39,5,1293707.19,0,61.62,2.689,210.7202444,8.476,5-Nov-10,Not Holiday,Non-Holiday,613945.3728
11,2010,34,5,972292.31,0,52.43,2.699,126.4912903,10.21,5-Nov-10,Not Holiday,Non-Holiday,768663.4453
11,2010,35,5,843755.12,0,45.91,2.917,136.7862258,8.763,5-Nov-10,Not Holiday,Non-Holiday,616842.1675
11,2010,27,5,1686010.02,0,45.91,3.049,136.7862258,8.021,5-Nov-10,Not Holiday,Non-Holiday,1232587.572
11,2010,19,5,1435379.25,0,41.78,3.049,132.9245806,8.067,5-Nov-10,Not Holiday,Non-Holiday,1079844.859
11,2010,8,5,927266.34,0,55.76,2.689,215.323,6.433,5-Nov-10,Not Holiday,Non-Holiday,430639.7087
11,2010,28,12,1266460.45,0,57.79,3.13,126.5461613,14.313,12-Nov-10,Not Holiday,Non-Holiday,1000789.306
11,2010,6,12,1495536.46,0,62.11,2.728,213.5268011,7.007,12-Nov-10,Not Holiday,Non-Holiday,700397.539
11,2010,19,12,1490235.86,0,40.3,3.065,132.9783226,8.067,12-Nov-10,Not Holiday,Non-Holiday,1120660.744
11,2010,3,12,386635.03,0,62.79,2.728,215.3256258,7.564,12-Nov-10,Not Holiday,Non-Holiday,179558.2985
11,2010,26,12,971193.01,0,37.51,2.961,132.9783226,8.149,12-Nov-10,Not Holiday,Non-Holiday,730339.3448
11,2010,14,12,2092189.06,0,46.14,2.931,182.9916129,8.724,12-Nov-10,Not Holiday,Non-Holiday,1143325.11
11,2010,5,12,301827.36,0,62.37,2.728,212.5604113,6.768,12-Nov-10,Not Holiday,Non-Holiday,141996.0369
11,2010,16,12,453632.76,0,34.04,2.737,191.0411474,6.986,12-Nov-10,Not Holiday,Non-Holiday,237452.908
11,2010,37,12,517546.69,0,61.97,2.728,210.7667944,8.476,12-Nov-10,Not Holiday,Non-Holiday,245554.1877
11,2010,44,12,281909.79,0,42.55,2.831,126.5461613,7.61,12-Nov-10,Not Holiday,Non-Holiday,222772.2968
11,2010,18,12,1081322.12,0,43.17,2.961,132.9783226,9.331,12-Nov-10,Not Holiday,Non-Holiday,813156.6851
11,2010,11,12,1281675.6,0,63.74,2.728,215.3256258,7.564,12-Nov-10,Not Holiday,Non-Holiday,595226.6922
11,2010,45,12,765648.93,0,46.14,2.931,182.9916129,8.724,12-Nov-10,Not Holiday,Non-Holiday,418406.5695
11,2010,8,12,911538.98,0,54.89,2.728,215.3721,6.433,12-Nov-10,Not Holiday,Non-Holiday,423239.1196
11,2010,25,12,713250.08,0,40.68,2.931,205.2098614,7.484,12-Nov-10,Not Holiday,Non-Holiday,347571.0549
11,2010,32,12,1141019.11,0,42.3,2.737,191.0411474,9.137,12-Nov-10,Not Holiday,Non-Holiday,597263.5349
11,2010,10,12,1895901.59,0,61.24,3.13,126.5461613,9.003,12-Nov-10,Not Holiday,Non-Holiday,1498189.728
11,2010,15,12,619639.74,0,39.63,3.065,132.9783226,8.067,12-Nov-10,Not Holiday,Non-Holiday,465970.4889
11,2010,42,12,588592.61,0,61.24,3.13,126.5461613,9.003,12-Nov-10,Not Holiday,Non-Holiday,465120.8729
11,2010,7,12,507584.29,0,22.12,2.737,191.0411474,9.137,12-Nov-10,Not Holiday,Non-Holiday,265693.6984
11,2010,9,12,520846.68,0,61.59,2.728,215.5557297,6.56,12-Nov-10,Not Holiday,Non-Holiday,241629.7079
11,2010,24,12,1312877.01,0,41.76,3.065,132.9783226,8.275,12-Nov-10,Not Holiday,Non-Holiday,987286.4872
11,2010,22,12,1043698.64,0,44.42,2.961,136.8349032,8.572,12-Nov-10,Not Holiday,Non-Holiday,762742.9958
11,2010,1,12,1494479.49,0,59.61,2.728,212.003944,7.838,12-Nov-10,Not Holiday,Non-Holiday,704930.0413
11,2010,12,12,942475.24,0,57.79,3.13,126.5461613,14.313,12-Nov-10,Not Holiday,Non-Holiday,744767.9411
11,2010,27,12,1828010.25,0,45.9,3.065,136.8349032,8.021,12-Nov-10,Not Holiday,Non-Holiday,1335923.955
11,2010,38,12,340147.2,0,57.79,3.13,126.5461613,14.313,12-Nov-10,Not Holiday,Non-Holiday,268792.9816
11,2010,13,12,1939964.63,0,42.55,2.831,126.5461613,7.795,12-Nov-10,Not Holiday,Non-Holiday,1533009.465
11,2010,30,12,431266.64,0,60.95,2.728,211.6608975,8.163,12-Nov-10,Not Holiday,Non-Holiday,203753.5724
11,2010,17,12,855459.96,0,36.32,2.831,126.5461613,6.885,12-Nov-10,Not Holiday,Non-Holiday,676006.2504
11,2010,40,12,935481.32,0,38.5,2.961,132.9783226,5.287,12-Nov-10,Not Holiday,Non-Holiday,703484.073
11,2010,29,12,524450.7,0,44.42,2.961,132.9783226,10.524,12-Nov-10,Not Holiday,Non-Holiday,394388.1151
11,2010,43,12,595421.23,0,59.98,2.728,203.9185484,10.21,12-Nov-10,Not Holiday,Non-Holiday,291989.7354
11,2010,20,12,2187765.28,0,42.38,2.931,205.2098614,7.484,12-Nov-10,Not Holiday,Non-Holiday,1066111.183
11,2010,21,12,735796.38,0,60.95,2.728,211.6608975,8.163,12-Nov-10,Not Holiday,Non-Holiday,347629.812
11,2010,34,12,979730.78,0,47.2,2.741,126.5461613,10.21,12-Nov-10,Not Holiday,Non-Holiday,774208.2177
11,2010,35,12,870914.69,0,45.9,2.931,136.8349032,8.763,12-Nov-10,Not Holiday,Non-Holiday,636471.1558
11,2010,39,12,1291398.71,0,62.21,2.728,210.7667944,8.476,12-Nov-10,Not Holiday,Non-Holiday,612714.4998
11,2010,33,12,272803.94,0,65.21,3.13,126.5461613,9.265,12-Nov-10,Not Holiday,Non-Holiday,215576.6222
11,2010,36,12,425804.8,0,61.97,2.705,210.7667944,8.476,12-Nov-10,Not Holiday,Non-Holiday,202026.5105
11,2010,2,12,1916812.74,0,59.69,2.728,211.6608975,8.163,12-Nov-10,Not Holiday,Non-Holiday,905605.5051
11,2010,41,12,1175326.23,0,38.99,2.737,191.0411474,7.508,12-Nov-10,Not Holiday,Non-Holiday,615221.5091
11,2010,23,12,1387953.75,0,35.59,2.961,132.9783226,5.287,12-Nov-10,Not Holiday,Non-Holiday,1043744.366
11,2010,31,12,1352780.76,0,60.95,2.728,211.6608975,8.163,12-Nov-10,Not Holiday,Non-Holiday,639126.4404
11,2010,4,12,1999794.26,0,52.65,2.741,126.5461613,7.127,12-Nov-10,Not Holiday,Non-Holiday,1580288.362
11,2010,40,19,852452.93,0,40.52,3.03,132.9172,5.287,19-Nov-10,Not Holiday,Non-Holiday,641341.3238
11,2010,24,19,1277150.6,0,45.63,3.138,132.9172,8.275,19-Nov-10,Not Holiday,Non-Holiday,960861.7997
11,2010,9,19,519823.3,0,49.96,2.771,215.4372854,6.56,19-Nov-10,Not Holiday,Non-Holiday,241287.5278
11,2010,32,19,1150729.89,0,36.24,2.758,191.0312172,9.137,19-Nov-10,Not Holiday,Non-Holiday,602377.929
11,2010,3,19,372545.32,0,57.72,2.771,215.2074519,7.564,19-Nov-10,Not Holiday,Non-Holiday,173109.8606
11,2010,10,19,1949177.13,0,58.83,3.047,126.6072,9.003,19-Nov-10,Not Holiday,Non-Holiday,1539546.827
11,2010,27,19,1704785.74,0,50.81,3.138,136.7715714,8.021,19-Nov-10,Not Holiday,Non-Holiday,1246447.432
11,2010,43,19,589467.35,0,54.96,2.771,203.8191286,10.21,19-Nov-10,Not Holiday,Non-Holiday,289211.0049
11,2010,29,19,508174.55,0,48.62,3.03,132.9172,10.524,19-Nov-10,Not Holiday,Non-Holiday,382324.1462
11,2010,6,19,1518841.45,0,52.99,2.771,213.4107412,7.007,19-Nov-10,Not Holiday,Non-Holiday,711698.6903
11,2010,21,19,756288.89,0,51.71,2.771,211.5470304,8.163,19-Nov-10,Not Holiday,Non-Holiday,357503.9028
11,2010,45,19,723987.85,0,50.02,3,182.8989385,8.724,19-Nov-10,Not Holiday,Non-Holiday,395840.3783
11,2010,37,19,518124.16,0,56.73,2.771,210.65429,8.476,19-Nov-10,Not Holiday,Non-Holiday,245959.4628
11,2010,16,19,458634.68,0,27.26,2.758,191.0312172,6.986,19-Nov-10,Not Holiday,Non-Holiday,240083.6296
11,2010,39,19,1370659.54,0,55.5,2.771,210.65429,8.476,19-Nov-10,Not Holiday,Non-Holiday,650667.7552
11,2010,14,19,1968462.58,0,50.02,3,182.8989385,8.724,19-Nov-10,Not Holiday,Non-Holiday,1076256.973
11,2010,30,19,423707.69,0,51.71,2.771,211.5470304,8.163,19-Nov-10,Not Holiday,Non-Holiday,200290.0675
11,2010,26,19,901972.7,0,36.73,3.03,132.9172,8.149,19-Nov-10,Not Holiday,Non-Holiday,678597.4276
11,2010,28,19,1179315.72,0,58.18,3.161,126.6072,14.313,19-Nov-10,Not Holiday,Non-Holiday,931476.0298
11,2010,41,19,1172155.28,0,31.34,2.758,191.0312172,7.508,19-Nov-10,Not Holiday,Non-Holiday,613593.5776
11,2010,8,19,885608.04,0,43.86,2.771,215.2538714,6.433,19-Nov-10,Not Holiday,Non-Holiday,411424.9069
11,2010,34,19,955766.33,0,40.93,2.78,126.6072,10.21,19-Nov-10,Not Holiday,Non-Holiday,754906.7747
11,2010,22,19,985896.44,0,48.62,3.03,136.7715714,8.572,19-Nov-10,Not Holiday,Non-Holiday,720834.3298
11,2010,23,19,1314994.32,0,41.66,3.03,132.9172,5.287,19-Nov-10,Not Holiday,Non-Holiday,989333.4497
11,2010,12,19,894493.7,0,58.18,3.161,126.6072,14.313,19-Nov-10,Not Holiday,Non-Holiday,706510.9251
11,2010,11,19,1292346.57,0,58.63,2.771,215.2074519,7.564,19-Nov-10,Not Holiday,Non-Holiday,600511.9983
11,2010,33,19,224639.76,0,61.95,3.047,126.6072,9.265,19-Nov-10,Not Holiday,Non-Holiday,177430.4779
11,2010,20,19,2105058.91,0,45.88,3,205.0992811,7.484,19-Nov-10,Not Holiday,Non-Holiday,1026360.94
11,2010,36,19,411615.71,0,56.73,2.741,210.65429,8.476,19-Nov-10,Not Holiday,Non-Holiday,195398.6838
11,2010,5,19,297384.81,0,52.52,2.771,212.445487,6.768,19-Nov-10,Not Holiday,Non-Holiday,139981.7027
11,2010,13,19,1925393.91,0,42,2.842,126.6072,7.795,19-Nov-10,Not Holiday,Non-Holiday,1520761.781
11,2010,17,19,782252.57,0,36.31,2.842,126.6072,6.885,19-Nov-10,Not Holiday,Non-Holiday,617857.8864
11,2010,31,19,1359158.57,0,51.71,2.771,211.5470304,8.163,19-Nov-10,Not Holiday,Non-Holiday,642485.2986
11,2010,44,19,284322.52,0,42,2.842,126.6072,7.61,19-Nov-10,Not Holiday,Non-Holiday,224570.5773
11,2010,38,19,348593.99,0,58.18,3.161,126.6072,14.313,19-Nov-10,Not Holiday,Non-Holiday,275335.0441
11,2010,18,19,1045722.37,0,45.26,3.03,132.9172,9.331,19-Nov-10,Not Holiday,Non-Holiday,786747.2156
11,2010,42,19,524316.21,0,58.83,3.047,126.6072,9.003,19-Nov-10,Not Holiday,Non-Holiday,414128.2723
11,2010,1,19,1483784.18,0,51.41,2.771,211.8896737,7.838,19-Nov-10,Not Holiday,Non-Holiday,700262.6197
11,2010,25,19,718056.73,0,42.72,3,205.0992811,7.484,19-Nov-10,Not Holiday,Non-Holiday,350102.0219
11,2010,4,19,2097809.4,0,48.05,2.78,126.6072,7.127,19-Nov-10,Not Holiday,Non-Holiday,1656943.207
11,2010,7,19,482528.36,0,25.56,2.758,191.0312172,9.137,19-Nov-10,Not Holiday,Non-Holiday,252591.3655
11,2010,35,19,846850.35,0,50.81,3,136.7715714,8.763,19-Nov-10,Not Holiday,Non-Holiday,619171.3244
11,2010,15,19,608200.81,0,44.1,3.138,132.9172,8.067,19-Nov-10,Not Holiday,Non-Holiday,457578.7107
11,2010,19,19,1377593.1,0,44.22,3.138,132.9172,8.067,19-Nov-10,Not Holiday,Non-Holiday,1036429.522
11,2010,2,19,1956739.17,0,50.81,2.771,211.5470304,8.163,19-Nov-10,Not Holiday,Non-Holiday,924966.5033
2,2010,1,5,1643690.9,0,42.31,2.572,211.0963582,8.106,5-Feb-10,Not Holiday,Non-Holiday,778644.8397
2,2010,10,5,2193048.75,0,54.34,2.962,126.4420645,9.765,5-Feb-10,Not Holiday,Non-Holiday,1734429.724
2,2010,37,5,536006.73,0,45.97,2.572,209.8529663,8.554,5-Feb-10,Not Holiday,Non-Holiday,255420.1351
2,2010,17,5,789036.02,0,23.11,2.666,126.4420645,6.548,5-Feb-10,Not Holiday,Non-Holiday,624029.6875
2,2010,30,5,465108.52,0,39.05,2.572,210.7526053,8.324,5-Feb-10,Not Holiday,Non-Holiday,220689.3335
2,2010,25,5,677231.63,0,21.1,2.784,204.2471935,8.187,5-Feb-10,Not Holiday,Non-Holiday,331574.5095
2,2010,22,5,1033017.37,0,24.36,2.788,135.3524608,8.283,5-Feb-10,Not Holiday,Non-Holiday,763205.4592
2,2010,23,5,1364721.58,0,15.25,2.788,131.5279032,5.892,5-Feb-10,Not Holiday,Non-Holiday,1037590.919
2,2010,24,5,1388725.63,0,22.43,2.954,131.5279032,8.326,5-Feb-10,Not Holiday,Non-Holiday,1055841.077
2,2010,19,5,1507637.17,0,20.96,2.954,131.5279032,8.35,5-Feb-10,Not Holiday,Non-Holiday,1146248.92
2,2010,21,5,798593.88,0,39.05,2.572,210.7526053,8.324,5-Feb-10,Not Holiday,Non-Holiday,378924.7961
2,2010,26,5,1034119.21,0,9.55,2.788,131.5279032,8.488,5-Feb-10,Not Holiday,Non-Holiday,786235.6084
2,2010,39,5,1230596.8,0,44.3,2.572,209.8529663,8.554,5-Feb-10,Not Holiday,Non-Holiday,586409.0566
2,2010,8,5,1004137.09,0,34.14,2.572,214.4714512,6.299,5-Feb-10,Not Holiday,Non-Holiday,468191.4933
2,2010,32,5,1087616.19,0,34.43,2.58,189.3816974,9.014,5-Feb-10,Not Holiday,Non-Holiday,574298.4697
2,2010,15,5,652122.44,0,19.83,2.954,131.5279032,8.35,5-Feb-10,Not Holiday,Non-Holiday,495805.395
2,2010,34,5,956228.96,0,35.44,2.598,126.4420645,9.521,5-Feb-10,Not Holiday,Non-Holiday,756258.5788
2,2010,13,5,1967220.53,0,31.53,2.666,126.4420645,8.316,5-Feb-10,Not Holiday,Non-Holiday,1555827.594
2,2010,38,5,358496.14,0,49.47,2.962,126.4420645,13.975,5-Feb-10,Not Holiday,Non-Holiday,283526.0097
2,2010,9,5,549505.55,0,38.01,2.572,214.6554591,6.415,5-Feb-10,Not Holiday,Non-Holiday,255994.2115
2,2010,2,5,2136989.46,0,40.19,2.572,210.7526053,8.324,5-Feb-10,Not Holiday,Non-Holiday,1013980.091
2,2010,45,5,890689.51,0,27.31,2.784,181.8711898,8.992,5-Feb-10,Not Holiday,Non-Holiday,489736.4508
2,2010,20,5,2401395.47,0,25.92,2.784,204.2471935,8.187,5-Feb-10,Not Holiday,Non-Holiday,1175729.972
2,2010,27,5,1874289.79,0,27.19,2.954,135.3524608,8.237,5-Feb-10,Not Holiday,Non-Holiday,1384747.48
2,2010,41,5,1086533.18,0,30.27,2.58,189.3816974,7.541,5-Feb-10,Not Holiday,Non-Holiday,573726.6034
2,2010,4,5,2135143.87,0,43.76,2.598,126.4420645,8.623,5-Feb-10,Not Holiday,Non-Holiday,1688634.141
2,2010,31,5,1469252.05,0,39.05,2.572,210.7526053,8.324,5-Feb-10,Not Holiday,Non-Holiday,697145.3795
2,2010,16,5,477409.3,0,19.79,2.58,189.3816974,7.039,5-Feb-10,Not Holiday,Non-Holiday,252088.4048
2,2010,11,5,1528008.64,0,46.04,2.572,214.4248812,7.368,5-Feb-10,Not Holiday,Non-Holiday,712607.8986
2,2010,36,5,467546.74,0,45.97,2.545,209.8529663,8.554,5-Feb-10,Not Holiday,Non-Holiday,222797.2986
2,2010,42,5,543384.01,0,54.34,2.962,126.4420645,9.765,5-Feb-10,Not Holiday,Non-Holiday,429749.3972
2,2010,5,5,317173.1,0,39.7,2.572,211.6539716,6.566,5-Feb-10,Not Holiday,Non-Holiday,149854.5468
2,2010,43,5,647029.28,0,47.31,2.572,203.0642742,9.521,5-Feb-10,Not Holiday,Non-Holiday,318632.7494
2,2010,35,5,1230613.5,0,27.19,2.784,135.3524608,9.262,5-Feb-10,Not Holiday,Non-Holiday,909191.8187
2,2010,28,5,1672352.29,0,49.47,2.962,126.4420645,13.975,5-Feb-10,Not Holiday,Non-Holiday,1322623.366
2,2010,6,5,1652635.1,0,40.43,2.572,212.6223518,7.259,5-Feb-10,Not Holiday,Non-Holiday,777263.108
2,2010,33,5,274593.43,0,58.4,2.962,126.4420645,10.115,5-Feb-10,Not Holiday,Non-Holiday,217169.3661
2,2010,44,5,281090.95,0,31.53,2.666,126.4420645,8.119,5-Feb-10,Not Holiday,Non-Holiday,222308.0991
2,2010,18,5,1205307.5,0,21.33,2.788,131.5279032,9.202,5-Feb-10,Not Holiday,Non-Holiday,916389.2001
2,2010,3,5,461622.22,0,45.71,2.572,214.4248812,7.368,5-Feb-10,Not Holiday,Non-Holiday,215283.8875
2,2010,12,5,1100046.37,0,49.47,2.962,126.4420645,13.975,5-Feb-10,Not Holiday,Non-Holiday,870000.3233
2,2010,29,5,538634.46,0,24.36,2.788,131.5279032,10.064,5-Feb-10,Not Holiday,Non-Holiday,409521.0574
2,2010,40,5,1001943.8,0,14.48,2.788,131.5279032,5.892,5-Feb-10,Not Holiday,Non-Holiday,761772.8069
2,2010,7,5,496725.44,0,10.53,2.58,189.3816974,9.014,5-Feb-10,Not Holiday,Non-Holiday,262287.986
2,2010,14,5,2623469.95,0,27.31,2.784,181.8711898,8.992,5-Feb-10,Not Holiday,Non-Holiday,1442487.924
2,2010,45,19,841264.04,0,31.27,2.745,182.0347816,8.992,19-Feb-10,Not Holiday,Non-Holiday,462144.6696
2,2010,29,19,542399.07,0,31.96,2.747,131.637,10.064,19-Feb-10,Not Holiday,Non-Holiday,412041.5005
2,2010,41,19,1052034.74,0,24.13,2.55,189.5340998,7.541,19-Feb-10,Not Holiday,Non-Holiday,555063.5696
2,2010,27,19,1945070.33,0,32.44,2.909,135.4657781,8.237,19-Feb-10,Not Holiday,Non-Holiday,1435838.894
2,2010,42,19,508794.87,0,58.22,2.915,126.5262857,9.765,19-Feb-10,Not Holiday,Non-Holiday,402125.8248
2,2010,21,19,867283.25,0,39.75,2.514,210.9451605,8.324,19-Feb-10,Not Holiday,Non-Holiday,411141.5725
